character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
UNKNOWN,刻,刻,word,21,"[""但是此刻的爱"", ""但是此刻的爱音又不可能笑着上去打招呼，面瘫别说是笑这一动作了，开口说话"", ""此刻这临时的面""]","[""00:03:23.000"", ""00:03:27.000"", ""00:12:26.000"", ""00:12:27.000"", ""00:12:29.000""]",low,BV1C7YjzDEvr
UNKNOWN,里,里,word,21,"[""爱音失落的从镜子边离开。如果今天是休息日，这对爱音来说是没什么，简单待在家里不出去就可以了，但是今天是上学"", ""走在上学路上，爱音注意到四周的女学生好像都在有意无意的往自己这里看不管是羽"", ""搞得爱音下意识从包里拿出一""]","[""00:01:55.000"", ""00:02:15.000"", ""00:02:27.000"", ""00:02:30.000"", ""00:02:43.000""]",low,BV1C7YjzDEvr
UNKNOWN,打,打,word,19,"[""但是此刻的爱音又不可能笑着上去打招呼，面瘫别说是笑这一动作了，开口说话"", ""不知道为什么一路上的女学生都非常热情的和爱音打招呼，但是鉴于现在"", ""不知道为什么一路上的女学生都非常热情的和爱音打招呼，但是鉴于现在的状态爱音也只能大老远挥一挥""]","[""00:03:27.000"", ""00:03:39.000"", ""00:03:41.000"", ""00:03:57.000"", ""00:04:01.000""]",low,BV1C7YjzDEvr
UNKNOWN,都,都,word,19,"[""在一个平凡的不能再平凡的一个早晨，一切都如同往常一般，但有个东西却不像往常了"", ""走在上学路上，爱音注意到四周的女学生好像都在有意无意的往自己这里看不管是羽"", ""爱音还以为电车里面有虫子搞得那几个女生吓成这样子，也就没有在意其实都是""]","[""00:00:32.000"", ""00:00:34.000"", ""00:00:35.000"", ""00:02:15.000"", ""00:02:54.000""]",low,BV1C7YjzDEvr
UNKNOWN,到了,到了,phrase_2char,18,"[""高松灯，察觉到了异常！毕"", ""高松灯，察觉到了异常！毕竟上一个这样对"", ""高松灯，察觉到了异常！毕竟上一个这样对待她的人早就把""]","[""00:05:22.000"", ""00:05:23.000"", ""00:05:24.000"", ""00:05:27.000"", ""00:05:28.000""]",low,BV1C7YjzDEvr
UNKNOWN,此时,此时,phrase_2char,18,"[""爱音用自己的食指顺着自己的脸颊轻抚了过去，而此时不远处的小团体里面爆发出一阵"", ""在经历了诗超绊和帮助重组AveMujica这两件事，此时的素世可以算是"", ""在经历了诗超绊和帮助重组AveMujica这两件事，此时的素世可以算是一个行动力强大的""]","[""00:02:43.000"", ""00:11:08.000"", ""00:11:09.000"", ""00:11:11.000"", ""00:13:48.000""]",low,BV1C7YjzDEvr
UNKNOWN,大,大,word,18,"[""结果就是爱音看了大"", ""结果就是爱音看了大量的搞笑视频，甚至不知不觉就睡"", ""结果就是爱音看了大量的搞笑视频，甚至不知不觉就睡着了""]","[""00:01:03.000"", ""00:01:05.000"", ""00:01:10.000"", ""00:03:41.000"", ""00:09:24.000""]",low,BV1C7YjzDEvr
UNKNOWN,想,想,word,18,"[""既然灯想要举办live就一定是有理由的，爱音自然不想打破灯的期待"", ""既然灯想要举办live就一定是有理由的，爱音自然不想打破灯的期待，所以还是答应下"", ""既然灯想要举办live就一定是有理由的，爱音自然不想打破灯的期待，所以还是答应下来了。""]","[""00:06:19.000"", ""00:06:19.000"", ""00:06:20.000"", ""00:06:20.000"", ""00:06:22.000""]",low,BV1C7YjzDEvr
UNKNOWN,感,感,word,18,"[""其实早在放学看群聊里面突然开live组织排练以及爱音今天一句话没说开始素世就有一种不祥的预感"", ""现在的爱音脸上仍然没有多少表情，这让其他三人感觉很不对劲，她们都在想此"", ""此时此刻的她突然感觉""]","[""00:09:41.000"", ""00:09:42.000"", ""00:10:48.000"", ""00:10:52.000"", ""00:10:53.000""]",low,BV1C7YjzDEvr
UNKNOWN,明,明,word,18,"[""此时此刻的她突然感觉脸有点热，明明"", ""此时此刻的她突然感觉脸有点热，明明还没到夏天，为"", ""此时此刻的她突然感觉脸有点热，明明还没到夏天，为什么自己的脸这么""]","[""00:14:08.000"", ""00:14:08.000"", ""00:14:09.000"", ""00:14:09.000"", ""00:14:10.000""]",low,BV1C7YjzDEvr
UNKNOWN,今,今,word,17,"[""爱音失落的从镜子边离开。如果今天是休息日，这对爱音来说是没什么，简单待在家里不出去就可以了，但是今天是上学"", ""平时无话不谈的两人今天居然没有说过几句话，一边是由于担心面瘫而不能说多少话的"", ""或许是被爱音简短的打招呼给吓到了，又或许是被爱音的冷面给吓到了，又或者是被今天没有喊“Ri""]","[""00:01:55.000"", ""00:01:55.000"", ""00:06:43.000"", ""00:08:04.000"", ""00:08:07.000""]",low,BV1C7YjzDEvr
UNKNOWN,但,但,word,17,"[""在一个平凡的不能再平凡的一个早晨，一切都如同往常一般，但有个东西却不像往常了"", ""爱音失落的从镜子边离开。如果今天是休息日，这对爱音来说是没什么，简单待在家里不出去就可以了，但是今天是上学"", ""但是此刻的爱""]","[""00:00:32.000"", ""00:00:34.000"", ""00:00:35.000"", ""00:01:55.000"", ""00:03:23.000""]",low,BV1C7YjzDEvr
UNKNOWN,吓,吓,word,17,"[""爱音还以为电车里面有虫子搞得那几个女生吓成这样子，也就没有在意其实都是"", ""爱音还以为电车里面有虫子搞得那几个女生吓成这样子，也就没有在意其实都是因自己而起。"", ""或许是被爱音简短的打招呼给吓到了""]","[""00:02:54.000"", ""00:02:56.000"", ""00:02:58.000"", ""00:08:00.000"", ""00:08:01.000""]",low,BV1C7YjzDEvr
UNKNOWN,子,子,word,17,"[""爱音站在镜子面"", ""爱音站在镜子面前看着只能用手"", ""爱音站在镜子面前看着只能用手强撑出来笑容的""]","[""00:01:27.000"", ""00:01:28.000"", ""00:01:29.000"", ""00:01:30.000"", ""00:01:31.000""]",low,BV1C7YjzDEvr
UNKNOWN,开,开,word,17,"[""并不是说爱音自己开"", ""爱音站在镜子面前看着只能用手强撑出来笑容的自己，爱音叹了口气，微微张开的"", ""爱音失落的从镜子边离开。如果今天是休息日，这对爱音来说是没什么，简单待在家里不出去就可以了，但是今天是上学""]","[""00:00:45.000"", ""00:01:31.000"", ""00:01:55.000"", ""00:03:18.000"", ""00:03:27.000""]",low,BV1C7YjzDEvr
UNKNOWN,为什么,为什么,fixed_pattern,16,"[""不知道为什么一路上的"", ""不知道为什么一路上的女学生都非常热"", ""不知道为什么一路上的女学生都非常热情的和爱音打招呼，但是鉴于现在""]","[""00:03:36.000"", ""00:03:37.000"", ""00:03:39.000"", ""00:03:41.000"", ""00:08:31.000""]",low,BV1C7YjzDEvr
UNKNOWN,为什,为什,phrase_2char,16,"[""不知道为什么一路上的"", ""不知道为什么一路上的女学生都非常热"", ""不知道为什么一路上的女学生都非常热情的和爱音打招呼，但是鉴于现在""]","[""00:03:36.000"", ""00:03:37.000"", ""00:03:39.000"", ""00:03:41.000"", ""00:08:31.000""]",low,BV1C7YjzDEvr
