character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
千早爱音,的,的,word,8,"""[\""等会这相框上的，是我吗？？\"", \""等会……这相框上的，是我吗？？\"", \""你们是怎么觉得我死了的？\""]""","""[\""00:04:23.000\"", \""00:04:24.000\"", \""00:06:35.000\"", \""00:06:47.000\"", \""00:06:48.000\""]""",high,BV1SZJP6mEjy
千早爱音,说,说,word,8,"""[\""事情还得从上周五说起\"", \""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒服！\"", \""谣言害人呐！说好的不信谣\""]""","""[\""00:04:50.000\"", \""00:06:09.000\"", \""00:06:47.000\"", \""00:06:48.000\"", \""00:09:49.000\""]""",high,BV1SZJP6mEjy
千早爱音,这个,这个,filler,7,"""[\""我是不是不该用这个颜色出场？\"", \""yC呢这个，这\"", \""听·…这个，这个……··\""]""","""[\""00:04:19.000\"", \""00:04:46.000\"", \""00:04:47.000\"", \""00:09:13.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,牙白,牙白,phrase_2char,7,"""[\""牙白牙\"", \""牙白牙白牙白！！！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:05:55.000\"", \""00:05:56.000\"", \""00:05:56.000\"", \""00:05:56.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,！,,sentence_end,7,"""[\""对不起对不起！借过一下！\"", \""等会？？你们难道以为我死了？！\"", \""牙白牙白牙白！！！\""]""","""[\""00:01:54.000\"", \""00:04:36.000\"", \""00:05:56.000\"", \""00:06:02.000\"", \""00:06:09.000\""]""",high,BV1SZJP6mEjy
千早爱音,好,好,word,7,"""[\""嘿嘿！大家早上好呀～RS\"", \""啊！是灯灯！太好了！你能替我\"", \""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒服！\""]""","""[\""00:04:07.000\"", \""00:06:08.000\"", \""00:06:09.000\"", \""00:06:47.000\"", \""00:06:48.000\""]""",high,BV1SZJP6mEjy
千早爱音,白,白,word,7,"""[\""牙白牙\"", \""牙白牙白牙白！！！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:05:55.000\"", \""00:05:56.000\"", \""00:05:56.000\"", \""00:05:56.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,一,一,word,6,"""[\""对不起对不起！借过一下！\"", \""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\""]""","""[\""00:01:54.000\"", \""00:06:01.000\"", \""00:06:02.000\"", \""00:09:05.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,你,你,word,6,"""[\""y等会？？你们难\"", \""等会？？你们难道以为我死了？！\"", \""啊！是灯灯！太好了！你能替我\""]""","""[\""00:04:35.000\"", \""00:04:36.000\"", \""00:06:08.000\"", \""00:06:09.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,别,别,word,6,"""[\""[无法识别]\"", \""灯灯别担心，我一直都好好的。那啥各位\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,在,在,word,6,"""[\""呼.呼……不行我必须再快一点！赶在那之前！\"", \""没时间解释了！我必须现在就走！灯灯\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\""]""","""[\""00:06:02.000\"", \""00:06:14.000\"", \""00:06:15.000\"", \""00:09:05.000\"", \""00:09:05.000\""]""",high,BV1SZJP6mEjy
千早爱音,无法,无法,phrase_2char,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,法识,法识,phrase_2char,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,灯灯,灯灯,phrase_2char,5,"""[\""啊！是灯灯！太好了！你能替我\"", \""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒服！\"", \""没时间解释了！我必须现在就走！灯灯\""]""","""[\""00:06:08.000\"", \""00:06:09.000\"", \""00:06:14.000\"", \""00:06:15.000\"", \""00:09:42.000\""]""",high,BV1SZJP6mEjy
千早爱音,白牙,白牙,phrase_2char,5,"""[\""牙白牙\"", \""牙白牙白牙白！！！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:05:55.000\"", \""00:05:56.000\"", \""00:05:56.000\"", \""00:06:24.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,识别,识别,phrase_2char,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,无法识,无法识,phrase_3char,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
千早爱音,法识别,法识别,phrase_3char,5,"""[\""[无法识别]\""]""","""[\""00:06:31.000\"", \""00:06:58.000\"", \""00:08:54.000\"", \""00:09:34.000\"", \""00:09:41.000\""]""",high,BV1SZJP6mEjy
