character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
UNKNOWN,的,的,word,110,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。""]","[""00:00:15.000"", ""00:00:15.000"", ""00:00:19.000"", ""00:00:20.000"", ""00:00:20.000""]",low,BV1SZJP6mEjy
UNKNOWN,爱,爱,word,89,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。"", ""等班主任去问的时候，得到的说法是爱""]","[""00:00:15.000"", ""00:00:20.000"", ""00:00:23.000"", ""00:00:24.000"", ""00:00:24.000""]",low,BV1SZJP6mEjy
UNKNOWN,爱音,爱音,phrase_2char,88,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然""]","[""00:00:15.000"", ""00:00:20.000"", ""00:00:24.000"", ""00:00:24.000"", ""00:00:25.000""]",low,BV1SZJP6mEjy
UNKNOWN,音,音,word,88,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然""]","[""00:00:15.000"", ""00:00:20.000"", ""00:00:24.000"", ""00:00:24.000"", ""00:00:25.000""]",low,BV1SZJP6mEjy
UNKNOWN,一,一,word,76,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。""]","[""00:00:15.000"", ""00:00:19.000"", ""00:00:19.000"", ""00:00:20.000"", ""00:00:20.000""]",low,BV1SZJP6mEjy
UNKNOWN,在,在,word,75,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。""]","[""00:00:15.000"", ""00:00:19.000"", ""00:00:20.000"", ""00:00:28.000"", ""00:00:29.000""]",low,BV1SZJP6mEjy
UNKNOWN,了,了,word,57,"[""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然""]","[""00:00:19.000"", ""00:00:20.000"", ""00:00:20.000"", ""00:00:20.000"", ""00:00:24.000""]",low,BV1SZJP6mEjy
UNKNOWN,不,不,word,56,"[""呼……·呼·……不行我必须再快一点！赶在那之前！"", ""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。""]","[""00:00:49.000"", ""00:00:57.000"", ""00:01:26.000"", ""00:01:26.000"", ""00:01:27.000""]",low,BV1SZJP6mEjy
UNKNOWN,是,是,word,48,"[""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。"", ""等班主任去问的时候，得到的说法是爱""]","[""00:00:19.000"", ""00:00:20.000"", ""00:00:23.000"", ""00:00:24.000"", ""00:00:24.000""]",low,BV1SZJP6mEjy
UNKNOWN,她,她,word,41,"[""校门口的追倬会是校学生会自发紧急组织的灯作为爱音的朋友被推上来发言，尽管她表现得很紧张，但还"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从采没有把她当成对手"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从来没有把她当成对手，每次碰面都是笑嘻嘻的，甚至会夸她钢琴弹得好好听。""]","[""00:00:34.000"", ""00:01:33.000"", ""00:01:34.000"", ""00:01:34.000"", ""00:01:45.000""]",low,BV1SZJP6mEjy
UNKNOWN,里,里,word,41,"[""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。"", ""于是周二早上，全校都笼罩在一种沉痛的气氛里。羽丘的学生们纷纷为这名少女哀倬。""]","[""00:00:19.000"", ""00:00:20.000"", ""00:00:29.000"", ""00:01:45.000"", ""00:03:07.000""]",low,BV1SZJP6mEjy
UNKNOWN,人,人,word,40,"[""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲"", ""祥子觉得这种态度比正面挑鲜更让人生气。直到""]","[""00:01:26.000"", ""00:01:27.000"", ""00:01:39.000"", ""00:01:40.000"", ""00:01:41.000""]",low,BV1SZJP6mEjy
UNKNOWN,我,我,word,40,"[""呼……·呼·……不行我必须再快一点！赶在那之前！"", ""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒"", ""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！""]","[""00:00:49.000"", ""00:00:57.000"", ""00:00:57.000"", ""00:01:05.000"", ""00:02:33.000""]",low,BV1SZJP6mEjy
UNKNOWN,。,。,sentence_end,35,"[""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。"", ""于是周二早上，全校都笼罩在一种沉痛的气氛里。羽丘的学生们纷纷为这名少女哀倬。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。""]","[""00:00:20.000"", ""00:00:29.000"", ""00:01:26.000"", ""00:01:34.000"", ""00:01:41.000""]",low,BV1SZJP6mEjy
UNKNOWN,上,上,word,32,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。""]","[""00:00:15.000"", ""00:00:19.000"", ""00:00:20.000"", ""00:00:24.000"", ""00:00:25.000""]",low,BV1SZJP6mEjy
UNKNOWN,有,有,word,32,"[""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从采没有把她当成对手""]","[""00:01:26.000"", ""00:01:27.000"", ""00:01:33.000"", ""00:01:34.000"", ""00:01:59.000""]",low,BV1SZJP6mEjy
UNKNOWN,没,没,word,32,"[""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲""]","[""00:01:05.000"", ""00:01:26.000"", ""00:01:27.000"", ""00:01:33.000"", ""00:01:34.000""]",low,BV1SZJP6mEjy
UNKNOWN,到,到,word,31,"[""等班主任去问的时候，得到的说法是爱"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然离开的""]","[""00:00:23.000"", ""00:00:24.000"", ""00:00:25.000"", ""00:01:26.000"", ""00:01:27.000""]",low,BV1SZJP6mEjy
UNKNOWN,手,手,word,30,"[""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从采没有把她当成对手"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从来没有把她当成对手，每次碰面都是笑嘻嘻的，甚至会夸她钢琴弹得好好听。"", ""同样没有人知道的是，当她听到爱音出事的时候，她正在为爱音准备节日礼物。她为爱音亲手织了一条围币，正在想着用什公理由""]","[""00:01:33.000"", ""00:01:34.000"", ""00:03:36.000"", ""00:05:18.000"", ""00:05:19.000""]",low,BV1SZJP6mEjy
UNKNOWN,法,法,word,28,"[""[无法识别]"", ""等班主任去问的时候，得到的说法是爱"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:23.000"", ""00:00:24.000"", ""00:00:25.000""]",low,BV1SZJP6mEjy
UNKNOWN,识,识,word,28,"[""[无法识别]"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,个,个,word,27,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。""]","[""00:00:15.000"", ""00:00:19.000"", ""00:00:20.000"", ""00:00:57.000"", ""00:01:45.000""]",low,BV1SZJP6mEjy
UNKNOWN,么,么,word,27,"[""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲"", ""如果爱音考了全校第二名，那么祥子就要考第"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从采没有把她当成对手""]","[""00:01:27.000"", ""00:01:32.000"", ""00:01:33.000"", ""00:01:33.000"", ""00:01:34.000""]",low,BV1SZJP6mEjy
UNKNOWN,无,无,word,27,"[""[无法识别]"", ""绘里坐在哭得稀里哗啦的同学周围，全程面无表"", ""绘里坐在哭得稀里哗啦的同学周围，全程面无表情。她的脸上什么都看不出来，因为她和爱音一直保持""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,这,这,word,27,"[""于是周二早上，全校都笼罩在一种沉痛的气氛里。羽丘的学生们纷纷为这名少女哀倬。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲""]","[""00:00:29.000"", ""00:01:26.000"", ""00:01:27.000"", ""00:01:39.000"", ""00:01:40.000""]",low,BV1SZJP6mEjy
UNKNOWN,子,子,word,26,"[""祥子一直把爱音当做自己在学"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲""]","[""00:01:25.000"", ""00:01:26.000"", ""00:01:27.000"", ""00:01:27.000"", ""00:01:32.000""]",low,BV1SZJP6mEjy
UNKNOWN,好,好,word,25,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从来没有把她当成对手，每次碰面都是笑嘻嘻的，甚至会夸她钢琴弹得好好听。""]","[""00:00:15.000"", ""00:00:57.000"", ""00:01:34.000"", ""00:01:34.000"", ""00:03:02.000""]",low,BV1SZJP6mEjy
UNKNOWN,就,就,word,25,"[""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然离开的"", ""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒""]","[""00:00:24.000"", ""00:00:25.000"", ""00:00:57.000"", ""00:01:05.000"", ""00:01:27.000""]",low,BV1SZJP6mEjy
UNKNOWN,无法,无法,phrase_2char,24,"[""[无法识别]""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,法识,法识,phrase_2char,24,"[""[无法识别]""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,识别,识别,phrase_2char,24,"[""[无法识别]""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,无法识,无法识,phrase_3char,24,"[""[无法识别]""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,法识别,法识别,phrase_3char,24,"[""[无法识别]""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,无法识别,无法识别,phrase_4char,24,"[""[无法识别]""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,你,你,word,24,"[""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒"", ""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！"", ""爱音！我说了多少次不要在排练的时候打情骂俏！你耳朵聋嘛？！""]","[""00:00:57.000"", ""00:01:05.000"", ""00:02:34.000"", ""00:02:44.000"", ""00:02:44.000""]",low,BV1SZJP6mEjy
UNKNOWN,刚,刚,word,24,"[""刚骗完教导主任的人不准说这话，我要投币，今天运气太好"", ""不行不行！刚"", ""不行不行！刚才的不算，等我捡回来重扔，许愿币不进水不灵的。""]","[""00:07:14.000"", ""00:07:29.000"", ""00:07:30.000"", ""00:07:38.000"", ""00:07:39.000""]",low,BV1SZJP6mEjy
UNKNOWN,别,别,word,24,"[""[无法识别]""]","[""00:00:00.000"", ""00:00:18.000"", ""00:00:47.000"", ""00:00:48.000"", ""00:00:56.000""]",low,BV1SZJP6mEjy
UNKNOWN,祥子,祥子,phrase_2char,23,"[""祥子一直把爱音当做自己在学"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲""]","[""00:01:25.000"", ""00:01:26.000"", ""00:01:27.000"", ""00:01:27.000"", ""00:01:32.000""]",low,BV1SZJP6mEjy
UNKNOWN,祥,祥,word,23,"[""祥子一直把爱音当做自己在学"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲""]","[""00:01:25.000"", ""00:01:26.000"", ""00:01:27.000"", ""00:01:27.000"", ""00:01:32.000""]",low,BV1SZJP6mEjy
UNKNOWN,世,世,word,22,"[""祥子觉得这种态度比正面挑鲜更让人生气。直到爱音离世时，祥子才意识到对方已经变成了用来提醒自己的榜"", ""祥子觉得这种态度比正面挑鲜更让人生气。直到爱音离世时，祥子才意识到对方已经变成了用来提醒自己的榜样。"", ""（来自“素世世”的消息）""]","[""00:01:40.000"", ""00:01:41.000"", ""00:05:05.000"", ""00:05:05.000"", ""00:07:19.000""]",low,BV1SZJP6mEjy
UNKNOWN,去,去,word,22,"[""等班主任去问的时候，得到的说法是爱"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然离开的""]","[""00:00:23.000"", ""00:00:24.000"", ""00:00:25.000"", ""00:03:32.000"", ""00:04:03.000""]",low,BV1SZJP6mEjy
UNKNOWN,得,得,word,21,"[""等班主任去问的时候，得到的说法是爱"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然离开的""]","[""00:00:23.000"", ""00:00:24.000"", ""00:00:25.000"", ""00:00:34.000"", ""00:01:34.000""]",low,BV1SZJP6mEjy
UNKNOWN,来,来,word,21,"[""校门口的追倬会是校学生会自发紧急组织的灯作为爱音的朋友被推上来发言，尽管她表现得很紧张，但还"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从来没有把她当成对手，每次碰面都是笑嘻嘻的，甚至会夸她钢琴弹得好好听。"", ""祥子觉得这种态度比正面挑鲜更让人生气。直到爱音离世时，祥子才意识到对方已经变成了用来提醒自己的榜""]","[""00:00:34.000"", ""00:01:34.000"", ""00:01:40.000"", ""00:01:41.000"", ""00:02:05.000""]",low,BV1SZJP6mEjy
UNKNOWN,池,池,word,20,"[""看！许愿池！正好正好，我要许一个！"", ""爱音掏出一枚硬币，站在池子边上念念有词"", ""爱音掏出一枚硬币，站在池子边上念念有词。素世站在不远处看戏。""]","[""00:07:08.000"", ""00:07:18.000"", ""00:07:19.000"", ""00:07:22.000"", ""00:07:23.000""]",low,BV1SZJP6mEjy
UNKNOWN,没有,没有,phrase_2char,19,"[""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从采没有把她当成对手""]","[""00:01:26.000"", ""00:01:27.000"", ""00:01:33.000"", ""00:01:34.000"", ""00:01:59.000""]",low,BV1SZJP6mEjy
UNKNOWN,什,什,word,19,"[""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什。"", ""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲"", ""就是这么一件事，祥子在追会之前被至少五个人问过，在爱音走之前有没有看到什么异常。""]","[""00:01:26.000"", ""00:01:27.000"", ""00:01:59.000"", ""00:02:00.000"", ""00:02:04.000""]",low,BV1SZJP6mEjy
UNKNOWN,学,学,word,19,"[""消息是周一晚上传开的，某个同学在班级群里发了一条"", ""消息是周一晚上传开的，某个同学在班级群里发了一条“爱音出事了”，后面跟了一串哭泣的表情包。"", ""于是周二早上，全校都笼罩在一种沉痛的气氛里。羽丘的学生们纷纷为这名少女哀倬。""]","[""00:00:19.000"", ""00:00:20.000"", ""00:00:29.000"", ""00:00:33.000"", ""00:00:34.000""]",low,BV1SZJP6mEjy
UNKNOWN,币,币,word,19,"[""同样没有人知道的是，当她听到爱音出事的时候，她正在为爱音准备节日礼物。她为爱音亲手织了一条围币，正在想着用什公理由"", ""现在这包围币还在绘里怀里抱着。周围有很多人在哭，可绘里表现得很平静，眼泪是属于她们的，绘里已经什么都没有了。"", ""不是币现""]","[""00:03:36.000"", ""00:03:47.000"", ""00:05:14.000"", ""00:07:14.000"", ""00:07:18.000""]",low,BV1SZJP6mEjy
UNKNOWN,现,现,word,19,"[""校门口的追倬会是校学生会自发紧急组织的灯作为爱音的朋友被推上来发言，尽管她表现得很紧张，但还"", ""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！"", ""爱音的人缘很好，现场来了不少人，还有很多和她同级的同学哭了出""]","[""00:00:34.000"", ""00:01:05.000"", ""00:03:02.000"", ""00:03:06.000"", ""00:03:07.000""]",low,BV1SZJP6mEjy
UNKNOWN,手机,手机,phrase_2char,18,"[""那你是什么意思呀？你们的学校不是不让带手机巴"", ""那你是什么意思呀？你们的学校不是不让带手机吗？有什么事情我们不可以回去再说嘛？"", ""爱音本人的确没事，可爱音放在边上的手机就在刚刚被她一巴掌拍""]","[""00:05:18.000"", ""00:05:19.000"", ""00:07:57.000"", ""00:07:58.000"", ""00:07:58.000""]",low,BV1SZJP6mEjy
UNKNOWN,！,,sentence_end,18,"[""呼……·呼·……不行我必须再快一点！赶在那之前！"", ""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！"", ""爱音！我说了多少次不要在排练的时候打情骂俏！你耳朵聋嘛？！""]","[""00:00:49.000"", ""00:01:05.000"", ""00:02:34.000"", ""00:02:38.000"", ""00:02:44.000""]",low,BV1SZJP6mEjy
UNKNOWN,时,时,word,18,"[""等班主任去问的时候，得到的说法是爱"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然离开的""]","[""00:00:23.000"", ""00:00:24.000"", ""00:00:25.000"", ""00:01:05.000"", ""00:01:27.000""]",low,BV1SZJP6mEjy
UNKNOWN,机,机,word,18,"[""那你是什么意思呀？你们的学校不是不让带手机巴"", ""那你是什么意思呀？你们的学校不是不让带手机吗？有什么事情我们不可以回去再说嘛？"", ""爱音本人的确没事，可爱音放在边上的手机就在刚刚被她一巴掌拍""]","[""00:05:18.000"", ""00:05:19.000"", ""00:07:57.000"", ""00:07:58.000"", ""00:07:58.000""]",low,BV1SZJP6mEjy
UNKNOWN,什么,什么,phrase_2char,17,"[""祥子一直把爱音当做自己在学校的宿敌，尽管爱音本人并没有意识到这一点。不过不知从什么时候开始，祥子就在学习成绩上和爱音暗中较劲"", ""就是这么一件事，祥子在追会之前被至少五个人问过，在爱音走之前有没有看到什么异常。"", ""祥子被问得很烦，因为爱音确实什么都没说。其奔跑所产生的动能冲击甚至不""]","[""00:01:27.000"", ""00:01:59.000"", ""00:02:00.000"", ""00:02:04.000"", ""00:02:05.000""]",low,BV1SZJP6mEjy
UNKNOWN,为,为,word,17,"[""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然离开的"", ""于是周二早上，全校都笼罩在一种沉痛的气氛里。羽丘的学生们纷纷为这名少女哀倬。""]","[""00:00:24.000"", ""00:00:25.000"", ""00:00:29.000"", ""00:00:34.000"", ""00:02:04.000""]",low,BV1SZJP6mEjy
UNKNOWN,前,前,word,17,"[""呼……·呼·……不行我必须再快一点！赶在那之前！"", ""就是这么一件事，祥子在追悼会之前被至少五个人问过，在爱音走之副"", ""就是这么一件事，祥子在追会之前被至少五个人问过，在爱音走之前有没有看到什么异常。""]","[""00:00:49.000"", ""00:01:58.000"", ""00:01:59.000"", ""00:01:59.000"", ""00:02:00.000""]",low,BV1SZJP6mEjy
UNKNOWN,校,校,word,17,"[""于是周二早上，全校都笼罩在一种沉痛"", ""于是周二早上，全校都笼罩在一种沉痛的气氛里。羽丘的学生们纷纷为这名少女哀倬。"", ""校门口的追会是校学生会自发紧急组织的""]","[""00:00:28.000"", ""00:00:29.000"", ""00:00:33.000"", ""00:00:33.000"", ""00:00:34.000""]",low,BV1SZJP6mEjy
UNKNOWN,着,着,word,17,"[""现场伴随着演讲和抽泣声"", ""现场伴随着演讲和抽泣声正常进行。在现场一个僻静冷清的角落里，一名少女毫不起眼"", ""现场伴随着演讲和抽泣声正常进行。在现场一个僻静冷清的角落里，一名少女毫不起眼地坐在末排座位上。""]","[""00:03:06.000"", ""00:03:07.000"", ""00:03:08.000"", ""00:03:15.000"", ""00:03:36.000""]",low,BV1SZJP6mEjy
UNKNOWN,说,说,word,17,"[""等班主任去问的时候，得到的说法是爱"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然"", ""等班主任去问的时候，得到的说法是爱音突然病逝了。因为上周五的爱音就是请了病假才突然离开的""]","[""00:00:23.000"", ""00:00:24.000"", ""00:00:25.000"", ""00:00:57.000"", ""00:02:04.000""]",low,BV1SZJP6mEjy
UNKNOWN,素世,素世,phrase_2char,16,"[""（来自“素世世”的消息）"", ""爱音掏出一枚硬币，站在池子边上念念有词。素世站在不远处看戏。"", ""素世不过爱音，只好让她接着去捡。爱音""]","[""00:05:05.000"", ""00:07:19.000"", ""00:07:37.000"", ""00:07:38.000"", ""00:07:39.000""]",low,BV1SZJP6mEjy
UNKNOWN,下,下,word,16,"[""祥子是学校最后一个见过爱音的人，那天下课后爱音在走廊里撞了她一下。"", ""羽丘下午，某下课时间。"", ""顺带一提，约定的时间是下午四点。""]","[""00:01:45.000"", ""00:01:45.000"", ""00:04:53.000"", ""00:04:53.000"", ""00:04:54.000""]",low,BV1SZJP6mEjy
UNKNOWN,很,很,word,16,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""校门口的追倬会是校学生会自发紧急组织的灯作为爱音的朋友被推上来发言，尽管她表现得很紧张，但还"", ""祥子被问得很烦，因方""]","[""00:00:15.000"", ""00:00:34.000"", ""00:02:03.000"", ""00:02:04.000"", ""00:02:05.000""]",low,BV1SZJP6mEjy
UNKNOWN,素,素,word,16,"[""（来自“素世世”的消息）"", ""爱音掏出一枚硬币，站在池子边上念念有词。素世站在不远处看戏。"", ""素世不过爱音，只好让她接着去捡。爱音""]","[""00:05:05.000"", ""00:07:19.000"", ""00:07:37.000"", ""00:07:38.000"", ""00:07:39.000""]",low,BV1SZJP6mEjy
UNKNOWN,都,都,word,16,"[""于是周二早上，全校都笼罩在一种沉痛"", ""于是周二早上，全校都笼罩在一种沉痛的气氛里。羽丘的学生们纷纷为这名少女哀倬。"", ""如果爱音考了全校第二名，那么祥子就要考第一名。但不管祥子怎么努力，爱音似乎从来没有把她当成对手，每次碰面都是笑嘻嘻的，甚至会夸她钢琴弹得好好听。""]","[""00:00:28.000"", ""00:00:29.000"", ""00:01:34.000"", ""00:02:04.000"", ""00:02:05.000""]",low,BV1SZJP6mEjy
UNKNOWN,音的,音的,phrase_2char,15,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""校门口的追倬会是校学生会自发紧急组织的灯作为爱音的朋友被推上来发言，尽管她表现得很紧张，但还"", ""祥子是学校最后一个见过爱音的人，那天下课后爱音在走廊里撞了她一下。""]","[""00:00:15.000"", ""00:00:34.000"", ""00:01:45.000"", ""00:02:59.000"", ""00:03:01.000""]",low,BV1SZJP6mEjy
UNKNOWN,爱音的,爱音的,phrase_3char,15,"[""千早爱音的葬礼在一个阳光很好的周二早上举行"", ""校门口的追倬会是校学生会自发紧急组织的灯作为爱音的朋友被推上来发言，尽管她表现得很紧张，但还"", ""祥子是学校最后一个见过爱音的人，那天下课后爱音在走廊里撞了她一下。""]","[""00:00:15.000"", ""00:00:34.000"", ""00:01:45.000"", ""00:02:59.000"", ""00:03:01.000""]",low,BV1SZJP6mEjy
